patient	mandard_group	sample_type	cellgp	gene	logcpm	response
P33	poor	Baseline	cytotoxic CD8	CX3CR1	2.6079856219497892	NR
P33	poor	Baseline	cytotoxic CD8	CXCR1	0.4212204711469328	NR
P33	poor	Treat	cytotoxic CD8	CXCR4	8.375836169979586	NR
P33	poor	Baseline	cytotoxic CD8	ACKR3	0.9444740640435905	NR
P33	poor	Treat	cytotoxic CD8	ACKR3	0.5000543957687739	NR
P33	poor	Treat	exhausted CD8	CCR6	3.9375457369587648	NR
P33	poor	Treat	exhausted CD8	CXCR1	0	NR
P33	poor	Baseline	Treg	CX3CR1	1.6365371783751144	NR
P33	poor	Treat	exhausted CD8	CX3CR1	0	NR
P33	poor	Baseline	NK	CCR6	2.857545815251399	NR
P33	poor	Baseline	Treg	CXCR2	0	NR
P33	poor	Baseline	other CD8	CCR4	4.036330231047781	NR
P33	poor	Treat	Treg	CXCR1	0	NR
P33	poor	Treat	cytotoxic CD8	CCR5	3.0498955791106965	NR
P33	poor	Treat	cytotoxic CD8	CCR6	3.109541270627325	NR
P33	poor	Treat	Treg	ACKR3	0.6018890282087779	NR
P33	poor	Treat	Treg	CXCR2	0.9749852756678885	NR
P33	poor	Baseline	cytotoxic CD8	CXCR2	1.5404610547507487	NR
P33	poor	Treat	exhausted CD8	CCR4	3.014730230054944	NR
P33	poor	Treat	exhausted CD8	ACKR3	0.4212602694603358	NR
P33	poor	Baseline	other CD8	CXCR2	0	NR
P33	poor	Baseline	other CD8	CCR2	1.1439555598456372	NR
P33	poor	Treat	cytotoxic CD8	CXCR3	4.645937223153048	NR
P33	poor	Treat	cytotoxic CD8	CCR2	1.0805952420059728	NR
P33	poor	Treat	exhausted CD8	CCR2	0.7167473395130194	NR
P33	poor	Baseline	cytotoxic CD8	CXCR3	4.854280141535383	NR
P33	poor	Baseline	exhausted CD8	CXCR3	4.503799371873844	NR
P33	poor	Treat	Treg	CXCR4	7.071789290381922	NR
P33	poor	Baseline	NK	CXCR1	1.4548276581024044	NR
P33	poor	Baseline	cytotoxic CD8	CCR6	3.8957199982290027	NR
P33	poor	Treat	Treg	CCR2	0.9749852756678885	NR
P33	poor	Baseline	other CD8	ACKR3	0	NR
P33	poor	Baseline	exhausted CD8	CXCR2	0	NR
P33	poor	Treat	cytotoxic CD8	CCR4	2.637357251873673	NR
P33	poor	Baseline	Treg	CXCR1	0.37823466135339595	NR
P33	poor	Treat	other CD8	CX3CR1	0	NR
P33	poor	Treat	Treg	CCR6	5.5710272214229155	NR
P33	poor	Baseline	Treg	ACKR3	0	NR
P33	poor	Treat	Treg	CCR4	4.217604292945276	NR
P33	poor	Baseline	Treg	CXCR3	4.748981781321789	NR
P33	poor	Treat	exhausted CD8	CXCR4	7.7398891065231075	NR
P33	poor	Baseline	other CD8	CX3CR1	2.257236610316528	NR
P33	poor	Baseline	other CD8	CXCR4	7.013217882383934	NR
P33	poor	Baseline	Treg	CCR6	5.781277088594197	NR
P33	poor	Baseline	Treg	CCR5	2.5612765762590075	NR
P33	poor	Treat	other CD8	ACKR3	1.962117456538257	NR
P33	poor	Treat	NK	CX3CR1	4.091719451032862	NR
P33	poor	Treat	Treg	CX3CR1	0	NR
P33	poor	Treat	exhausted CD8	CCR5	3.158143444123782	NR
P33	poor	Treat	exhausted CD8	CXCR3	4.421839635032619	NR
P33	poor	Baseline	NK	CX3CR1	4.508171284482544	NR
P33	poor	Treat	Treg	CCR5	2.653877354030512	NR
P33	poor	Treat	cytotoxic CD8	CXCR2	0.5000543957687739	NR
P33	poor	Baseline	NK	CXCR3	4.337632356514026	NR
P33	poor	Treat	NK	CXCR1	2.949973431486867	NR
P33	poor	Baseline	NK	CXCR2	1.4548276581024044	NR
P33	poor	Baseline	NK	CCR5	2.1589539523289285	NR
P33	poor	Treat	other CD8	CXCR4	7.86193984534734	NR
P33	poor	Treat	NK	ACKR3	0	NR
P33	poor	Treat	NK	CXCR2	3.1625935862730126	NR
P33	poor	Treat	NK	CCR4	0	NR
P33	poor	Baseline	Treg	CXCR4	6.0375659669390105	NR
P33	poor	Baseline	exhausted CD8	CCR2	1.2411078166656564	NR
P33	poor	Treat	exhausted CD8	CXCR2	0	NR
P33	poor	Treat	cytotoxic CD8	CXCR1	0	NR
P33	poor	Baseline	NK	CXCR4	7.128202387920922	NR
P33	poor	Baseline	exhausted CD8	CCR6	3.979085846665724	NR
P33	poor	Baseline	Treg	CCR4	4.481238663232656	NR
P33	poor	Treat	other CD8	CXCR2	1.4004900622091079	NR
P33	poor	Treat	NK	CXCR4	8.247147419614722	NR
P33	poor	Treat	other CD8	CCR6	4.025876188417852	NR
P33	poor	Treat	NK	CCR5	1.7095296477321988	NR
P33	poor	Baseline	NK	CCR4	1.1597586322915947	NR
P33	poor	Treat	other CD8	CCR2	0	NR
P33	poor	Baseline	exhausted CD8	CXCR1	0	NR
P33	poor	Baseline	exhausted CD8	CX3CR1	0.5987346226751867	NR
P33	poor	Treat	other CD8	CCR4	3.2370104749234407	NR
P33	poor	Baseline	NK	ACKR3	1.1597586322915947	NR
P33	poor	Baseline	exhausted CD8	CCR4	2.9023061700583526	NR
P33	poor	Baseline	Treg	CCR2	0.37823466135339595	NR
P33	poor	Baseline	cytotoxic CD8	CCR5	3.039996381568296	NR
P33	poor	Treat	NK	CCR6	3.1625935862730126	NR
P33	poor	Treat	other CD8	CXCR3	4.129450331533626	NR
P33	poor	Baseline	exhausted CD8	ACKR3	0	NR
P33	poor	Treat	other CD8	CCR5	3.109074989070656	NR
P33	poor	Treat	other CD8	CXCR1	0	NR
P33	poor	Treat	NK	CXCR3	3.9276990285230116	NR
P33	poor	Treat	cytotoxic CD8	CX3CR1	0.8318746372569854	NR
P33	poor	Baseline	NK	CCR2	0	NR
P33	poor	Baseline	exhausted CD8	CXCR4	7.067605285105274	NR
P33	poor	Baseline	exhausted CD8	CCR5	3.105267135648581	NR
P33	poor	Baseline	cytotoxic CD8	CCR4	2.9618500488506374	NR
P33	poor	Baseline	cytotoxic CD8	CCR2	1.4214011425389053	NR
P34	good	Baseline	other CD8	CCR4	3.6212956033084467	WR
P34	good	Baseline	NK	CCR6	1.6096606696443858	WR
P34	good	Baseline	exhausted CD8	CX3CR1	0.3574190523385394	WR
P34	good	Treat	cytotoxic CD8	CXCR1	0	WR
P34	good	Baseline	cytotoxic CD8	CCR5	3.4670509954230706	WR
P34	good	Baseline	other CD8	CCR5	3.5623413356258085	WR
P34	good	Baseline	NK	CXCR1	0	WR
P34	good	Baseline	NK	CCR5	2.5652063806080827	WR
P34	good	Baseline	NK	CCR4	0.5879104250338041	WR
P34	good	Baseline	cytotoxic CD8	ACKR3	0	WR
P34	good	Baseline	exhausted CD8	CXCR3	4.287015402729465	WR
P34	good	Baseline	Treg	CCR2	1.614412339600774	WR
P34	good	Treat	cytotoxic CD8	CCR6	2.8871210547361166	WR
P34	good	Baseline	other CD8	CXCR1	0	WR
P34	good	Baseline	cytotoxic CD8	CXCR2	0.5157107674009176	WR
P34	good	Baseline	cytotoxic CD8	CCR2	1.7446328237587032	WR
P34	good	Treat	NK	CXCR4	7.943227625642483	WR
P34	good	Treat	Treg	CX3CR1	1.4407088038452398	WR
P34	good	Baseline	NK	CCR2	0.5879104250338041	WR
P34	good	Treat	Treg	CCR5	2.3675359261896287	WR
P34	good	Baseline	exhausted CD8	CXCR2	0.1945937923182045	WR
P34	good	Baseline	cytotoxic CD8	CXCR3	4.970255149000321	WR
P34	good	Baseline	NK	CX3CR1	2.734627870094572	WR
P34	good	Baseline	Treg	CCR5	3.7545022327512125	WR
P34	good	Baseline	Treg	ACKR3	2.0263381628924537	WR
P34	good	Baseline	other CD8	CCR6	4.52140735899213	WR
P34	good	Baseline	cytotoxic CD8	CCR4	2.208048223994878	WR
P34	good	Baseline	exhausted CD8	CCR5	3.696638958871895	WR
P34	good	Treat	cytotoxic CD8	ACKR3	0.9322207130628597	WR
P34	good	Treat	cytotoxic CD8	CXCR2	0	WR
P34	good	Treat	cytotoxic CD8	CXCR3	4.503451290101949	WR
P34	good	Treat	exhausted CD8	CX3CR1	0	WR
P34	good	Treat	exhausted CD8	CXCR4	7.9751904305533845	WR
P34	good	Treat	Treg	CCR4	4.477786601022139	WR
P34	good	Treat	exhausted CD8	ACKR3	0	WR
P34	good	Baseline	Treg	CX3CR1	1.8119939315517577	WR
P34	good	Treat	NK	ACKR3	1.1332669134533608	WR
P34	good	Baseline	other CD8	CXCR3	4.965173163919977	WR
P34	good	Baseline	exhausted CD8	ACKR3	0.6201837613357741	WR
P34	good	Baseline	other CD8	CCR2	1.4375878427881714	WR
P34	good	Treat	Treg	ACKR3	0.7297504524371813	WR
P34	good	Treat	cytotoxic CD8	CX3CR1	0.41434640778088655	WR
P34	good	Baseline	other CD8	CX3CR1	0.727633483601105	WR
P34	good	Baseline	cytotoxic CD8	CXCR4	7.5971046976104715	WR
P34	good	Baseline	NK	ACKR3	0	WR
P34	good	Treat	Treg	CCR2	0.7297504524371813	WR
P34	good	Baseline	NK	CXCR3	4.479882245305653	WR
P34	good	Treat	exhausted CD8	CXCR1	0	WR
P34	good	Treat	NK	CCR6	3.71381445955014	WR
P34	good	Baseline	Treg	CCR4	3.955588765387141	WR
P34	good	Baseline	Treg	CCR6	5.35372502739641	WR
P34	good	Baseline	other CD8	CXCR2	0	WR
P34	good	Baseline	exhausted CD8	CXCR4	5.771683937712575	WR
P34	good	Baseline	cytotoxic CD8	CXCR1	0	WR
P34	good	Baseline	cytotoxic CD8	CX3CR1	1.856083582805308	WR
P34	good	Treat	cytotoxic CD8	CXCR4	8.285214950698334	WR
P34	good	Treat	cytotoxic CD8	CCR5	3.3576838964476505	WR
P34	good	Treat	NK	CXCR3	3.6054534624552477	WR
P34	good	Treat	NK	CXCR2	2.2431689095258225	WR
P34	good	Treat	exhausted CD8	CXCR2	0	WR
P34	good	Treat	NK	CCR5	2.2431689095258225	WR
P34	good	Treat	exhausted CD8	CCR4	1.2501672594510826	WR
P34	good	Baseline	Treg	CXCR4	5.824118273745495	WR
P34	good	Baseline	other CD8	ACKR3	0.727633483601105	WR
P34	good	Treat	NK	CCR2	0	WR
P34	good	Treat	Treg	CXCR2	0	WR
P34	good	Baseline	NK	CXCR4	7.036426687656099	WR
P34	good	Baseline	other CD8	CXCR4	7.166970435402338	WR
P34	good	Treat	Treg	CXCR4	7.56686158164443	WR
P34	good	Treat	Treg	CXCR1	0	WR
P34	good	Baseline	exhausted CD8	CCR4	2.9239692266821757	WR
P34	good	Baseline	exhausted CD8	CCR2	0.8280733225388666	WR
P34	good	Treat	exhausted CD8	CCR6	2.914331722433184	WR
P34	good	Treat	exhausted CD8	CCR2	0	WR
P34	good	Baseline	cytotoxic CD8	CCR6	1.9563492474362367	WR
P34	good	Treat	exhausted CD8	CCR5	3.7100250220592312	WR
P34	good	Baseline	Treg	CXCR3	5.1467776370158695	WR
P34	good	Baseline	exhausted CD8	CXCR1	0.49740735262927505	WR
P34	good	Treat	exhausted CD8	CXCR3	4.25909529637995	WR
P34	good	Treat	NK	CX3CR1	3.9423362940205307	WR
P34	good	Treat	Treg	CCR6	5.935347947635421	WR
P34	good	Treat	NK	CXCR1	0	WR
P34	good	Treat	Treg	CXCR3	4.021822342936119	WR
P34	good	Treat	cytotoxic CD8	CCR4	2.1634056943327784	WR
P34	good	Treat	NK	CCR4	1.650881644978152	WR
P34	good	Baseline	Treg	CXCR1	0	WR
P34	good	Treat	cytotoxic CD8	CCR2	1.813816551932061	WR
P34	good	Baseline	exhausted CD8	CCR6	3.6418772903910743	WR
P34	good	Baseline	Treg	CXCR2	0.7408459399505941	WR
P34	good	Baseline	NK	CXCR2	0	WR
P35	NA	Baseline	exhausted CD8	CXCR2	0	NA
P35	NA	Baseline	exhausted CD8	CCR6	4.180142653402914	NA
P35	NA	Baseline	exhausted CD8	CXCR1	0.7652616625848171	NA
P35	NA	Baseline	other CD8	CXCR3	5.088175747365393	NA
P35	NA	Baseline	NK	CCR2	0.3709367690778135	NA
P35	NA	Baseline	exhausted CD8	CCR5	4.007863366546292	NA
P35	NA	Baseline	other CD8	ACKR3	2.007375516983945	NA
P35	NA	Baseline	other CD8	CXCR4	7.408895017875075	NA
P35	NA	Baseline	other CD8	CXCR2	0	NA
P35	NA	Baseline	cytotoxic CD8	CCR4	2.439638378615326	NA
P35	NA	Baseline	Treg	ACKR3	0.9422798783301882	NA
P35	NA	Baseline	other CD8	CX3CR1	0	NA
P35	NA	Baseline	exhausted CD8	CCR2	1.3542596603959374	NA
P35	NA	Baseline	cytotoxic CD8	CCR2	1.535006122472987	NA
P35	NA	Baseline	other CD8	CXCR1	0	NA
P35	NA	Baseline	Treg	CXCR3	4.583130585025073	NA
P35	NA	Baseline	exhausted CD8	CXCR3	4.51349565116982	NA
P35	NA	Baseline	cytotoxic CD8	CCR5	3.7583022088135447	NA
P35	NA	Baseline	NK	CXCR2	0.8532547951275703	NA
P35	NA	Baseline	other CD8	CCR6	4.54790602073553	NA
P35	NA	Baseline	other CD8	CCR5	3.961765961803605	NA
P35	NA	Baseline	exhausted CD8	CX3CR1	1.1936538018710963	NA
P35	NA	Baseline	Treg	CXCR2	0	NA
P35	NA	Baseline	exhausted CD8	ACKR3	0.7652616625848171	NA
P35	NA	Baseline	exhausted CD8	CCR4	3.177684395158833	NA
P35	NA	Baseline	cytotoxic CD8	CXCR4	7.898701152257491	NA
P35	NA	Baseline	NK	CXCR1	0	NA
P35	NA	Baseline	Treg	CCR5	3.2994258024697953	NA
P35	NA	Baseline	other CD8	CCR4	3.2874694646710347	NA
P35	NA	Baseline	exhausted CD8	CXCR4	6.977642190692298	NA
P35	NA	Baseline	Treg	CXCR1	0	NA
P35	NA	Baseline	NK	CCR4	2.0459327981710347	NA
P35	NA	Baseline	cytotoxic CD8	CX3CR1	2.552129091447515	NA
P35	NA	Baseline	Treg	CCR6	5.844183123883446	NA
P35	NA	Baseline	NK	ACKR3	1.0283206357030301	NA
P35	NA	Baseline	NK	CCR6	3.297587321946628	NA
P35	NA	Baseline	NK	CCR5	2.6722671075427207	NA
P35	NA	Baseline	Treg	CXCR4	6.304358884174336	NA
P35	NA	Baseline	cytotoxic CD8	CXCR2	0.37512221228091125	NA
P35	NA	Baseline	NK	CX3CR1	2.608197482742518	NA
P35	NA	Baseline	Treg	CX3CR1	1.2836267546322921	NA
P35	NA	Baseline	cytotoxic CD8	ACKR3	1.1865762224346135	NA
P35	NA	Baseline	NK	CXCR4	7.405570902432426	NA
P35	NA	Baseline	other CD8	CCR2	0	NA
P35	NA	Baseline	cytotoxic CD8	CXCR1	0.37512221228091125	NA
P35	NA	Baseline	NK	CXCR3	4.404722862621973	NA
P35	NA	Baseline	cytotoxic CD8	CXCR3	4.953340138066832	NA
P35	NA	Baseline	Treg	CCR2	1.0391436588743947	NA
P35	NA	Baseline	Treg	CCR4	4.6526867776857355	NA
P35	NA	Baseline	cytotoxic CD8	CCR6	3.327011957711721	NA
P36	good	Baseline	cytotoxic CD8	CCR5	3.8140166265625495	WR
P36	good	Baseline	exhausted CD8	CXCR1	0	WR
P36	good	Baseline	exhausted CD8	CX3CR1	0	WR
P36	good	Baseline	cytotoxic CD8	CCR4	2.3751916973336815	WR
P36	good	Baseline	exhausted CD8	CCR2	0	WR
P36	good	Baseline	exhausted CD8	CXCR3	4.669877384698846	WR
P36	good	Baseline	exhausted CD8	CXCR2	0	WR
P36	good	Baseline	cytotoxic CD8	CXCR1	0.366947096401081	WR
P36	good	Baseline	cytotoxic CD8	CXCR2	0.8458531089096268	WR
P36	good	Baseline	other CD8	CXCR1	0	WR
P36	good	Baseline	exhausted CD8	CCR6	3.986059965033914	WR
P36	good	Baseline	NK	CXCR1	1.687587491295135	WR
P36	good	Baseline	Treg	CCR2	1.771307184419656	WR
P36	good	Baseline	NK	CCR6	2.6545977885775445	WR
P36	good	Baseline	Treg	CCR4	4.477342487604269	WR
P36	good	Baseline	exhausted CD8	CCR5	3.621737390913118	WR
P36	good	Baseline	NK	CXCR3	4.439375502553792	WR
P36	good	Baseline	cytotoxic CD8	ACKR3	1.2974438469927605	WR
P36	good	Baseline	NK	CCR4	1.8730363994173043	WR
P36	good	Baseline	cytotoxic CD8	CX3CR1	2.3751916973336815	WR
P36	good	Baseline	cytotoxic CD8	CCR2	1.2974438469927605	WR
P36	good	Baseline	NK	CXCR2	2.573959435150112	WR
P36	good	Baseline	NK	CX3CR1	4.026784128436849	WR
P36	good	Baseline	Treg	CX3CR1	1.4474729733718055	WR
P36	good	Baseline	other CD8	CXCR4	7.671945416315971	WR
P36	good	Baseline	exhausted CD8	CCR4	2.0851308307614396	WR
P36	good	Baseline	NK	CCR5	2.573959435150112	WR
P36	good	Baseline	other CD8	CCR5	3.5506900497405014	WR
P36	good	Baseline	Treg	ACKR3	2.015530853186157	WR
P36	good	Baseline	cytotoxic CD8	CXCR4	7.882424212516202	WR
P36	good	Baseline	other CD8	CCR6	4.720103476174746	WR
P36	good	Baseline	other CD8	CX3CR1	0	WR
P36	good	Baseline	NK	ACKR3	0	WR
P36	good	Baseline	exhausted CD8	CXCR4	6.843825272466662	WR
P36	good	Baseline	exhausted CD8	ACKR3	1.5091361386909337	WR
P36	good	Baseline	NK	CCR2	0	WR
P36	good	Baseline	Treg	CXCR4	6.836445685176506	WR
P36	good	Baseline	Treg	CXCR2	1.2352581735615933	WR
P36	good	Baseline	Treg	CCR6	5.956883663177935	WR
P36	good	Baseline	cytotoxic CD8	CXCR3	5.042344413079354	WR
P36	good	Baseline	Treg	CXCR1	0	WR
P36	good	Baseline	other CD8	CCR4	3.0123744131307104	WR
P36	good	Baseline	Treg	CXCR3	4.811886072570979	WR
P36	good	Baseline	other CD8	ACKR3	2.367231162777846	WR
P36	good	Baseline	other CD8	CXCR3	4.802771690221154	WR
P36	good	Baseline	NK	CXCR4	7.2355624385235355	WR
P36	good	Baseline	other CD8	CCR2	2.367231162777846	WR
P36	good	Baseline	cytotoxic CD8	CCR6	2.690766248162568	WR
P36	good	Baseline	Treg	CCR5	3.133465943139317	WR
P36	good	Baseline	other CD8	CXCR2	1.7636869229054097	WR
P37	NA	Baseline	Treg	CXCR2	0.3203976762343258	NA
P37	NA	Baseline	cytotoxic CD8	CXCR4	8.188826542968053	NA
P37	NA	Baseline	NK	CXCR1	1.5335145700007917	NA
P37	NA	Baseline	other CD8	ACKR3	1.204560191213654	NA
P37	NA	Baseline	other CD8	CXCR3	5.021419107724834	NA
P37	NA	Baseline	Treg	CCR4	4.634460909013239	NA
P37	NA	Baseline	Treg	CXCR1	0.17297615937751598	NA
P37	NA	Baseline	exhausted CD8	CX3CR1	0.7390481259117357	NA
P37	NA	Baseline	Treg	CCR5	3.5277304202902298	NA
P37	NA	Baseline	cytotoxic CD8	CXCR3	5.312955530677109	NA
P37	NA	Baseline	NK	CCR6	0.4735843237952594	NA
P37	NA	Baseline	exhausted CD8	CCR6	4.1269284426055775	NA
P37	NA	Baseline	cytotoxic CD8	CCR6	2.2974119442980268	NA
P37	NA	Baseline	other CD8	CXCR1	0.7736417549211033	NA
P37	NA	Baseline	Treg	CCR6	5.477773387394912	NA
P37	NA	Baseline	other CD8	CX3CR1	1.204560191213654	NA
P37	NA	Baseline	Treg	CX3CR1	1.8080624467296835	NA
P37	NA	Baseline	exhausted CD8	CXCR4	7.299618488200548	NA
P37	NA	Baseline	other CD8	CCR5	3.305861762421537	NA
P37	NA	Baseline	Treg	ACKR3	1.8681486032303842	NA
P37	NA	Baseline	Treg	CCR2	1.6758375497362477	NA
P37	NA	Baseline	cytotoxic CD8	CCR5	3.3765226384304587	NA
P37	NA	Baseline	exhausted CD8	CXCR3	4.775745526797261	NA
P37	NA	Baseline	exhausted CD8	CXCR1	0.24175751105482557	NA
P37	NA	Baseline	other CD8	CCR4	4.064137053076626	NA
P37	NA	Baseline	cytotoxic CD8	CXCR2	1.1097921431207336	NA
P37	NA	Baseline	cytotoxic CD8	CCR4	2.625572879592001	NA
P37	NA	Baseline	other CD8	CXCR4	7.883342282553833	NA
P37	NA	Baseline	NK	CCR5	2.1831946102601183	NA
P37	NA	Baseline	NK	CX3CR1	4.059399393397769	NA
P37	NA	Baseline	exhausted CD8	ACKR3	0.8618036042120687	NA
P37	NA	Baseline	other CD8	CCR6	4.669758301656811	NA
P37	NA	Baseline	Treg	CXCR4	6.704443498269304	NA
P37	NA	Baseline	other CD8	CCR2	1.204560191213654	NA
P37	NA	Baseline	cytotoxic CD8	CX3CR1	2.66879663809647	NA
P37	NA	Baseline	exhausted CD8	CXCR2	0.43629863056228946	NA
P37	NA	Baseline	cytotoxic CD8	CXCR1	0.18512825995783908	NA
P37	NA	Baseline	NK	CCR2	0	NA
P37	NA	Baseline	cytotoxic CD8	ACKR3	0.8852579262638177	NA
P37	NA	Baseline	NK	ACKR3	0.7936614145102734	NA
P37	NA	Baseline	Treg	CXCR3	4.894581579830984	NA
P37	NA	Baseline	exhausted CD8	CCR4	3.5912558769435727	NA
P37	NA	Baseline	other CD8	CXCR2	0.4598415233799837	NA
P37	NA	Baseline	NK	CCR4	0	NA
P37	NA	Baseline	cytotoxic CD8	CCR2	1.5391677854359005	NA
P37	NA	Baseline	exhausted CD8	CCR2	0.8618036042120687	NA
P37	NA	Baseline	NK	CXCR4	7.885927307795448	NA
P37	NA	Baseline	NK	CXCR3	4.672869876708536	NA
P37	NA	Baseline	exhausted CD8	CCR5	3.877699959849201	NA
P37	NA	Baseline	NK	CXCR2	2.476816416204127	NA
P38	good	Treat	cytotoxic CD8	CX3CR1	2.051330707595888	WR
P38	good	Treat	exhausted CD8	CX3CR1	1.907175793869012	WR
P38	good	Treat	cytotoxic CD8	ACKR3	0	WR
P38	good	Treat	cytotoxic CD8	CCR6	3.291403758881298	WR
P38	good	Treat	cytotoxic CD8	CXCR3	4.712234010183551	WR
P38	good	Treat	cytotoxic CD8	CXCR2	0	WR
P38	good	Treat	Treg	CXCR3	2.8203435156829566	WR
P38	good	Treat	NK	CXCR1	1.5375913456728196	WR
P38	good	Treat	cytotoxic CD8	CXCR4	8.187901860241526	WR
P38	good	Treat	cytotoxic CD8	CCR2	1.4063470453842066	WR
P38	good	Treat	cytotoxic CD8	CXCR1	0	WR
P38	good	Treat	exhausted CD8	CXCR4	7.70529619925583	WR
P38	good	Treat	cytotoxic CD8	CCR4	3.668795425059598	WR
P38	good	Treat	exhausted CD8	CXCR3	3.716939685792201	WR
P38	good	Treat	NK	CXCR2	2.958385588786282	WR
P38	good	Treat	exhausted CD8	CCR2	2.9015386625375594	WR
P38	good	Treat	exhausted CD8	CXCR2	0	WR
P38	good	Treat	NK	CCR6	4.637582344202466	WR
P38	good	Treat	Treg	ACKR3	0	WR
P38	good	Treat	Treg	CXCR1	0	WR
P38	good	Treat	Treg	CCR4	4.561173246666409	WR
P38	good	Treat	Treg	CXCR4	7.666766186387645	WR
P38	good	Treat	Treg	CXCR2	0	WR
P38	good	Treat	Treg	CX3CR1	1.1800875861092033	WR
P38	good	Treat	Treg	CCR6	5.237168922083182	WR
P38	good	Treat	NK	CCR2	0	WR
P38	good	Treat	NK	CXCR3	2.4815765458926586	WR
P38	good	Treat	NK	CX3CR1	4.201113555041022	WR
P38	good	Treat	cytotoxic CD8	CCR5	3.620494618663776	WR
P38	good	Treat	exhausted CD8	CXCR1	0	WR
P38	good	Treat	exhausted CD8	ACKR3	0	WR
P38	good	Treat	NK	ACKR3	0	WR
P38	good	Treat	exhausted CD8	CCR6	3.1753908862239864	WR
P38	good	Treat	NK	CCR5	1.5375913456728196	WR
P38	good	Treat	NK	CCR4	3.7181239463431837	WR
P38	good	Treat	Treg	CCR5	1.7064409325198215	WR
P38	good	Treat	Treg	CCR2	1.7064409325198215	WR
P38	good	Treat	exhausted CD8	CCR4	2.5231723542129147	WR
P38	good	Treat	exhausted CD8	CCR5	4.0662954361633545	WR
P38	good	Treat	NK	CXCR4	7.9187498399813245	WR
P39	good	Treat	Treg	CCR5	3.030229577203135	WR
P39	good	Treat	Treg	ACKR3	0.564045188861943	WR
P39	good	Treat	other CD8	CCR5	2.829776546561026	WR
P39	good	Treat	Treg	CX3CR1	0.9224864142460256	WR
P39	good	Treat	exhausted CD8	CCR6	3.125623715189525	WR
P39	good	Treat	Treg	CCR4	4.96605977152206	WR
P39	good	Treat	other CD8	ACKR3	0	WR
P39	good	Treat	NK	CCR6	4.470696856372079	WR
P39	good	Treat	other CD8	CCR2	2.453397333633211	WR
P39	good	Treat	other CD8	CCR4	4.2496458723864725	WR
P39	good	Treat	other CD8	CCR6	4.675422025375449	WR
P39	good	Treat	NK	CX3CR1	3.162651911220135	WR
P39	good	Treat	NK	ACKR3	1.63220178413669	WR
P39	good	Treat	other CD8	CX3CR1	2.453397333633211	WR
P39	good	Treat	Treg	CCR2	1.5662888834469777	WR
P39	good	Treat	other CD8	CXCR4	8.260883955590556	WR
P39	good	Treat	cytotoxic CD8	CXCR2	0.21789576278025002	WR
P39	good	Treat	exhausted CD8	CXCR3	4.053742119219918	WR
P39	good	Treat	exhausted CD8	CXCR2	0	WR
P39	good	Treat	exhausted CD8	CXCR1	0	WR
P39	good	Treat	exhausted CD8	ACKR3	0	WR
P39	good	Treat	other CD8	CXCR2	0	WR
P39	good	Treat	NK	CXCR2	2.85994112490138	WR
P39	good	Treat	NK	CCR5	2.85994112490138	WR
P39	good	Treat	Treg	CXCR3	4.350724714708173	WR
P39	good	Treat	NK	CXCR1	1.117617985661528	WR
P39	good	Treat	cytotoxic CD8	CX3CR1	0.9004640187283375	WR
P39	good	Treat	NK	CXCR3	4.470696856372079	WR
P39	good	Treat	NK	CXCR4	8.36235931048716	WR
P39	good	Treat	cytotoxic CD8	CCR6	3.478343917161586	WR
P39	good	Treat	cytotoxic CD8	CCR5	3.6117743580827972	WR
P39	good	Treat	Treg	CXCR4	7.946067506847733	WR
P39	good	Treat	cytotoxic CD8	CCR4	3.315525530688256	WR
P39	good	Treat	exhausted CD8	CXCR4	8.110151365540574	WR
P39	good	Treat	NK	CCR4	1.63220178413669	WR
P39	good	Treat	cytotoxic CD8	CXCR3	4.6181305157347685	WR
P39	good	Treat	NK	CCR2	0	WR
P39	good	Treat	other CD8	CXCR3	3.642763288593071	WR
P39	good	Treat	cytotoxic CD8	CXCR1	0.3967034315649107	WR
P39	good	Treat	Treg	CCR6	5.856714058271182	WR
P39	good	Treat	Treg	CXCR2	0	WR
P39	good	Treat	cytotoxic CD8	ACKR3	0.5483366101783018	WR
P39	good	Treat	cytotoxic CD8	CXCR4	8.508028362931556	WR
P39	good	Treat	exhausted CD8	CCR4	2.590666132432864	WR
P39	good	Treat	cytotoxic CD8	CCR2	1.6368150331166529	WR
P39	good	Treat	exhausted CD8	CX3CR1	0	WR
P39	good	Treat	Treg	CXCR1	0	WR
P39	good	Treat	exhausted CD8	CCR2	1.532344290204975	WR
P39	good	Treat	other CD8	CXCR1	2.453397333633211	WR
P39	good	Treat	exhausted CD8	CCR5	3.4494710092517242	WR
P40	poor	Baseline	cytotoxic CD8	CCR2	2.5285171163606153	NR
P40	poor	Treat	exhausted CD8	CCR4	2.471768010946228	NR
P40	poor	Baseline	exhausted CD8	CX3CR1	0.2165873815628259	NR
P40	poor	Baseline	exhausted CD8	CXCR2	0.2794801220267687	NR
P40	poor	Baseline	Treg	CXCR3	4.677442539934973	NR
P40	poor	Treat	exhausted CD8	CCR5	3.476527149869921	NR
P40	poor	Treat	exhausted CD8	CXCR1	0	NR
P40	poor	Baseline	other CD8	CXCR4	7.81812747338562	NR
P40	poor	Baseline	Treg	CXCR1	0	NR
P40	poor	Treat	NK	CCR5	1.8191630049921623	NR
P40	poor	Baseline	other CD8	CX3CR1	1.6561936198837128	NR
